emp_no,first_name,last_name,birth_date,from_date,to_date,title
422025,Guttorm,Junet,1964-05-19,1986-05-31,9999-01-01,Senior Staff
422026,Tonia,Itzfeldt,1964-07-30,1993-12-02,9999-01-01,Senior Staff
422035,Gou,Ruther,1964-03-14,1996-05-31,9999-01-01,Senior Engineer
422043,Maja,Delgrossi,1964-07-21,1986-12-29,9999-01-01,Senior Engineer
422061,Pranas,Hutter,1964-09-11,1989-07-04,9999-01-01,Senior Engineer
422079,Rafols,Merks,1964-12-14,1992-05-23,9999-01-01,Senior Engineer
422091,Lorien,Alameldin,1964-02-14,1996-06-20,9999-01-01,Technique Leader
422093,Yucel,Angot,1964-12-21,1988-08-05,9999-01-01,Senior Staff
422121,Bernice,Casley,1964-02-20,1986-02-15,9999-01-01,Senior Staff
422176,Hirochika,Pardalos,1964-01-10,1996-03-08,9999-01-01,Senior Engineer
422203,Xiaoshan,Taubenfeld,1964-03-30,1995-05-02,9999-01-01,Senior Staff
422226,Torsten,Krohn,1964-12-26,1990-02-25,9999-01-01,Senior Engineer
422237,Yakkov,Roccetti,1964-11-08,1988-09-03,9999-01-01,Senior Staff
422281,Stevo,Kisuki,1964-08-24,1994-02-25,9999-01-01,Senior Engineer
422317,Serap,Fiutem,1964-06-27,1991-03-12,9999-01-01,Senior Staff
422318,DAIDA,Stanger,1964-04-06,2000-06-23,9999-01-01,Technique Leader
422319,Otilia,Goodrum,1964-08-24,1989-11-03,9999-01-01,Senior Engineer
422339,Houman,Alblas,1964-07-31,1993-02-11,9999-01-01,Senior Engineer
422369,Barry,Kusalik,1964-02-01,1992-06-19,9999-01-01,Senior Engineer
422371,Achilleas,Worfolk,1964-03-13,1985-10-18,9999-01-01,Senior Staff
422419,Syozo,Lorch,1964-09-06,1992-03-08,9999-01-01,Senior Engineer
422421,Vidya,Cronau,1964-06-23,1986-12-06,9999-01-01,Senior Staff
422439,Sachem,Strandh,1964-06-28,1993-06-26,9999-01-01,Senior Staff
422483,Jasminko,Linnainmaa,1964-02-26,1988-05-21,9999-01-01,Senior Engineer
422485,Pintsang,Claffy,1964-02-15,1986-12-14,9999-01-01,Senior Engineer
422486,Gor,Bahr,1964-07-28,2001-02-10,9999-01-01,Senior Engineer
422488,Jaques,Ghalwash,1964-03-21,1986-09-25,9999-01-01,Technique Leader
422512,Nobuyoshi,Hopewell,1964-10-31,1993-11-04,9999-01-01,Senior Engineer
422521,Gennadi,Falco,1964-09-21,1986-09-02,9999-01-01,Senior Staff
422548,Oguz,Birta,1964-06-10,1998-09-17,9999-01-01,Senior Engineer
422593,Shakhar,Wolniewicz,1964-12-06,1994-11-22,9999-01-01,Senior Engineer
422609,Georg,Syrzycki,1964-11-19,1994-07-23,9999-01-01,Senior Staff
422637,Susanna,Milicic,1964-08-12,1998-02-18,9999-01-01,Senior Staff
422655,Ipke,Kusakari,1964-06-12,1994-01-17,9999-01-01,Senior Engineer
422667,Guttorm,Naumovich,1964-04-04,1989-11-19,9999-01-01,Senior Staff
422675,Dannz,Piancastelli,1964-07-17,1987-02-22,9999-01-01,Senior Staff
422743,Arunachalam,Ladret,1964-12-02,1993-07-17,9999-01-01,Senior Engineer
422758,Tamiya,Cyre,1964-11-09,1994-03-11,9999-01-01,Senior Staff
422771,Heejo,Kading,1964-06-10,1990-04-28,9999-01-01,Technique Leader
422798,Xinan,Domenig,1964-06-11,1989-06-21,9999-01-01,Senior Engineer
422811,Shuzo,Heemskerk,1964-05-14,1992-02-16,9999-01-01,Senior Engineer
422827,Arfst,Verspoor,1964-12-15,1985-10-19,9999-01-01,Senior Staff
422842,Renee,Bardell,1964-11-10,1997-09-01,9999-01-01,Technique Leader
422868,Fumino,Kugler,1964-10-27,1988-03-03,9999-01-01,Senior Staff
422883,Jiang,Noriega,1964-12-03,1990-04-03,9999-01-01,Senior Staff
422893,Martijn,Larfeldt,1964-09-22,1985-08-15,9999-01-01,Senior Staff
422904,Kotesh,Fritzsche,1964-03-25,1991-11-30,9999-01-01,Senior Staff
422925,Danco,Jeong,1964-06-11,1995-05-17,9999-01-01,Senior Engineer
422932,Charlene,Garrabrants,1964-05-11,1986-11-09,9999-01-01,Senior Engineer
422964,Chuanti,Eugenio,1964-05-14,1994-02-03,9999-01-01,Senior Staff
422974,Aimee,Yamaashi,1964-06-06,1995-06-10,9999-01-01,Senior Staff
422993,Moti,Alameldin,1964-03-20,1995-04-21,9999-01-01,Senior Engineer
423038,Takushi,Strehl,1965-01-20,1988-10-04,9999-01-01,Senior Staff
423076,Duro,Ducloy,1964-08-17,1993-03-01,9999-01-01,Senior Engineer
423111,Nechama,Meriste,1964-12-03,1990-01-19,9999-01-01,Senior Staff
423155,Kazunori,Koblitz,1964-08-23,1996-12-17,9999-01-01,Technique Leader
423172,Gonzalo,Demke,1964-06-28,1993-09-13,9999-01-01,Senior Engineer
423189,Dmitri,Picci,1964-09-21,1990-05-15,9999-01-01,Senior Engineer
423204,Uma,Stranks,1965-01-08,1991-09-13,9999-01-01,Senior Staff
423214,Tsutomu,Tetzlaff,1965-01-31,1987-09-24,9999-01-01,Senior Staff
423228,Jacopo,Polupanov,1964-12-21,2002-03-02,9999-01-01,Senior Staff
423232,Heping,Toyoshima,1964-01-16,1989-10-22,9999-01-01,Senior Engineer
423233,Ashish,Melton,1964-08-29,1985-08-16,9999-01-01,Senior Staff
423271,Janche,Melton,1964-06-24,1988-05-20,9999-01-01,Senior Engineer
423297,Maja,Pluym,1964-09-16,1989-09-20,9999-01-01,Senior Staff
423327,Constantijn,Lichtman,1965-01-27,1994-06-26,9999-01-01,Senior Staff
423332,Oldrich,Lieberherr,1964-01-04,1989-05-15,9999-01-01,Senior Staff
423339,Khalil,Shihab,1964-08-08,1989-11-13,9999-01-01,Senior Staff
423350,Heping,Monarch,1965-01-04,1988-04-15,9999-01-01,Senior Staff
423353,Gregory,Denos,1964-02-15,2000-07-05,9999-01-01,Senior Engineer
423414,Alselm,Ciolek,1964-02-17,1994-01-30,9999-01-01,Senior Engineer
423488,Khue,Neimat,1964-11-21,1990-08-19,9999-01-01,Senior Staff
423527,Mihalis,Demian,1964-07-03,1991-04-19,9999-01-01,Senior Staff
423539,Younwoo,Mapelli,1964-12-11,1989-01-11,9999-01-01,Senior Engineer
423553,Qingxiang,Denis,1964-03-24,1986-10-14,9999-01-01,Senior Staff
423633,Mariusz,Tokunaga,1965-01-30,1985-02-11,9999-01-01,Senior Engineer
423646,Pranav,Gill,1964-01-15,1989-01-29,9999-01-01,Senior Engineer
423678,Saeed,Liesche,1964-03-21,1987-12-21,9999-01-01,Senior Staff
423731,Mang,Gien,1964-10-03,1998-11-19,9999-01-01,Senior Engineer
423793,Shih,Schwaller,1964-04-30,1988-12-12,9999-01-01,Senior Staff
423814,Aamer,Luit,1964-12-22,1992-05-12,9999-01-01,Senior Staff
423832,Hauke,Himler,1964-04-03,1991-02-01,9999-01-01,Senior Engineer
423850,Xuejia,Welham,1964-07-15,1987-07-22,9999-01-01,Senior Engineer
423865,Leni,Wolniewicz,1964-06-20,1999-04-30,9999-01-01,Senior Engineer
423901,Yoshinari,Masada,1964-04-26,2001-10-31,9999-01-01,Senior Engineer
423943,Nirmal,Frijda,1964-11-17,1990-12-25,9999-01-01,Senior Engineer
423981,Takahito,Badr,1964-05-23,1987-02-25,9999-01-01,Senior Engineer
423993,Seshu,Kolvik,1965-01-01,1988-12-09,9999-01-01,Technique Leader
424016,Shalesh,Sethi,1964-01-25,1992-07-06,9999-01-01,Senior Staff
424021,Aamod,Luck,1964-05-04,1991-04-24,9999-01-01,Senior Engineer
424053,Sedat,Szmurlo,1964-11-09,1993-12-07,9999-01-01,Senior Engineer
424107,Adib,Etalle,1964-01-21,1986-04-02,9999-01-01,Senior Engineer
424171,Moni,Hiraishi,1964-05-28,1988-08-30,9999-01-01,Senior Engineer
424215,Tesuya,Baaleh,1964-05-13,1987-04-14,9999-01-01,Senior Engineer
424216,Ziyad,Bain,1964-02-13,1999-10-19,9999-01-01,Senior Staff
424241,Douadi,Wendorf,1964-08-24,1999-09-29,9999-01-01,Senior Engineer
424275,Kamran,Lamparter,1964-11-19,1988-04-21,9999-01-01,Senior Staff
424281,Malu,Engberts,1964-05-29,1996-05-07,9999-01-01,Senior Engineer
424372,Yuichiro,Speckmann,1964-12-19,1997-06-07,9999-01-01,Technique Leader
424395,True,Rande,1964-03-27,1994-05-04,9999-01-01,Senior Staff
424432,Kaijung,Luce,1964-10-02,1989-04-30,9999-01-01,Senior Engineer
424466,Hyuncheol,Gubsky,1964-06-04,1986-07-10,9999-01-01,Senior Staff
424482,Mahendra,Templeman,1964-08-06,1987-10-31,9999-01-01,Senior Staff
424548,Aloke,Ressouche,1964-01-29,1993-03-28,9999-01-01,Senior Engineer
424554,Peternela,Baranowski,1964-05-22,1985-02-20,9999-01-01,Senior Staff
424582,Xiadong,Harbusch,1964-04-27,1988-09-18,9999-01-01,Senior Staff
424584,Kagan,Dredge,1965-02-01,1994-02-26,9999-01-01,Senior Engineer
424596,Duro,Erdi,1964-10-16,1993-11-23,9999-01-01,Senior Engineer
424601,Aluzio,Rattan,1964-11-07,1997-01-25,9999-01-01,Senior Staff
424663,Mooi,Gecseg,1964-10-20,1996-03-08,9999-01-01,Senior Engineer
424667,Mario,Barriga,1964-03-11,1993-06-17,9999-01-01,Senior Engineer
424682,Uzi,Undy,1964-07-12,1989-05-30,9999-01-01,Senior Staff
424685,Changho,Veevers,1965-01-10,1997-03-03,9999-01-01,Senior Staff
424730,Hilari,Heusch,1964-04-27,1988-07-10,9999-01-01,Senior Staff
424733,Huan,Luby,1964-01-12,1999-07-12,9999-01-01,Senior Engineer
424743,Qiwen,Mukaidono,1964-09-14,2000-03-31,9999-01-01,Senior Staff
424793,Qunsheng,Conte,1964-01-13,1991-04-06,9999-01-01,Senior Engineer
424797,Theron,Itschner,1965-01-19,1985-05-16,9999-01-01,Senior Staff
424805,Jacqueline,Zallocco,1965-01-24,1987-12-17,9999-01-01,Senior Staff
424807,Conal,Francisci,1964-10-19,1991-03-07,9999-01-01,Senior Engineer
424825,Masasuke,Lowrie,1964-02-26,1994-04-03,9999-01-01,Senior Engineer
424919,Vivian,Peroz,1964-04-10,1986-08-16,9999-01-01,Senior Engineer
424929,Zhonghui,Liedekerke,1964-05-07,1990-11-30,9999-01-01,Senior Engineer
424930,Xuejun,Reeker,1965-01-19,1988-11-18,9999-01-01,Senior Staff
424935,Duri,Katalagarianos,1964-10-05,1994-05-31,9999-01-01,Senior Engineer
424940,Faiza,Rathonyi,1964-05-25,1986-01-12,9999-01-01,Senior Engineer
424978,Baocai,Jullig,1964-06-24,2000-01-12,9999-01-01,Senior Staff
425095,Youngkon,Kilgour,1964-03-10,1999-01-26,9999-01-01,Senior Engineer
425114,Mart,Conry,1964-04-24,1993-06-23,9999-01-01,Senior Staff
425120,Hsiangchu,Streit,1964-12-02,1993-08-22,9999-01-01,Senior Engineer
425149,Vatsa,Hainaut,1964-12-21,1992-08-18,9999-01-01,Senior Staff
425161,Sariel,Isaak,1964-08-09,1988-09-29,9999-01-01,Senior Staff
425209,Ingemar,Matzat,1964-04-09,1991-05-08,9999-01-01,Senior Engineer
425237,Remco,Picco,1964-04-07,1999-12-21,9999-01-01,Senior Staff
425241,Sumali,Wroclawski,1964-02-10,1990-11-07,9999-01-01,Senior Engineer
425242,Wanqing,Fraisse,1964-12-08,1994-12-20,9999-01-01,Senior Staff
425272,Florian,Rijckaert,1964-10-06,1987-07-14,9999-01-01,Senior Engineer
425273,Richara,Rajala,1964-07-15,1995-06-25,9999-01-01,Senior Engineer
425282,Mechthild,Viele,1964-03-06,1990-08-22,9999-01-01,Senior Staff
425308,Shietung,Shiratori,1964-06-17,1986-12-15,9999-01-01,Senior Engineer
425320,Premsyl,Ranai,1964-11-13,1989-01-08,9999-01-01,Senior Engineer
425347,Flemming,DiGiano,1964-10-27,1993-03-17,9999-01-01,Senior Engineer
425361,Shrikanth,Junot,1964-06-16,1994-06-30,9999-01-01,Senior Staff
425387,Eckart,Sinicrope,1964-07-23,1991-05-28,9999-01-01,Senior Engineer
425423,Zhenbing,Cappelletti,1964-11-05,1994-02-27,9999-01-01,Senior Engineer
425448,Houman,Hasenauer,1964-11-11,1992-12-03,9999-01-01,Senior Engineer
425450,Nathan,Tsukuda,1964-10-01,1997-08-04,9999-01-01,Senior Engineer
425461,Alain,Kalsbeek,1964-05-17,1988-08-30,9999-01-01,Senior Staff
425488,Takahira,Dusink,1964-02-11,1985-10-22,9999-01-01,Senior Staff
425502,Fuqing,Piancastelli,1964-08-17,1990-12-15,9999-01-01,Senior Engineer
425535,Alagu,Vieri,1965-01-18,1986-08-23,9999-01-01,Senior Staff
425540,Paddy,Zumaque,1965-01-03,1995-11-12,9999-01-01,Senior Staff
425556,Conal,Perly,1964-11-25,1989-10-28,9999-01-01,Senior Staff
425562,Shahid,Cappelli,1964-12-07,1997-07-08,9999-01-01,Senior Engineer
425604,Margareta,Cummings,1964-12-29,1999-12-20,9999-01-01,Technique Leader
425634,Tadahiro,Kranzdorf,1964-05-01,1992-04-12,9999-01-01,Senior Engineer
425649,Suvo,Byoun,1964-01-09,1992-07-08,9999-01-01,Senior Engineer
425651,Sampalli,Castellani,1964-07-31,1989-07-06,9999-01-01,Senior Engineer
425655,Kinh,Klyachko,1964-03-20,1988-07-29,9999-01-01,Senior Staff
425656,Basem,Imataki,1964-10-10,1988-05-19,9999-01-01,Senior Staff
425666,Zine,Leaver,1964-07-16,1998-08-08,9999-01-01,Senior Engineer
425675,Toshiko,Schlenzig,1964-09-13,1985-02-18,9999-01-01,Senior Staff
425684,Kotesh,Madeira,1964-01-23,1998-07-09,9999-01-01,Technique Leader
425696,Pranas,Parfitt,1964-05-31,1989-08-12,9999-01-01,Senior Staff
425704,Zhiguo,Anger,1964-06-27,1995-12-18,9999-01-01,Senior Staff
425731,Ramachenga,Soicher,1964-04-05,1985-03-12,9999-01-01,Senior Staff
425732,Vivian,Flowers,1964-04-24,1998-07-03,9999-01-01,Senior Engineer
425737,Larisa,Tchuente,1964-03-24,1993-02-11,9999-01-01,Senior Staff
425739,Denny,Flowers,1964-01-18,1988-06-21,9999-01-01,Senior Staff
425757,Yongdong,Jiang,1965-01-18,1995-01-31,9999-01-01,Senior Staff
425780,Paris,Range,1965-01-15,1989-10-25,9999-01-01,Senior Staff
425781,Pranav,Baez,1964-06-21,1986-10-18,9999-01-01,Senior Staff
425875,Jahangir,Kroft,1965-01-19,1990-06-11,9999-01-01,Senior Staff
425878,Pranjal,Birge,1964-02-20,1991-12-09,9999-01-01,Senior Engineer
425892,Constantine,Uhrik,1964-06-01,1992-04-25,9999-01-01,Senior Staff
425910,Sedat,Melichar,1964-12-19,1987-02-19,9999-01-01,Senior Staff
425918,Gilbert,Jayawardene,1964-10-12,1987-11-01,9999-01-01,Senior Staff
425936,Kwan,Georgatos,1964-06-25,1989-10-14,9999-01-01,Senior Staff
425971,Mohan,Srimani,1964-01-07,1990-09-10,9999-01-01,Senior Engineer
425978,Mingdong,Demian,1964-08-08,1986-03-09,9999-01-01,Senior Engineer
425982,Zhigen,Oppitz,1964-03-24,1985-06-08,9999-01-01,Senior Staff
425988,Giap,Kushnir,1964-06-24,1991-06-20,9999-01-01,Senior Engineer
426037,Uma,Benveniste,1964-04-15,1990-01-09,9999-01-01,Senior Engineer
426055,Shan,Luders,1964-03-29,1987-09-16,9999-01-01,Senior Engineer
426070,Parviz,Lalonde,1964-05-22,1985-10-25,9999-01-01,Senior Staff
426077,Goncalo,Mandelberg,1964-09-03,1991-08-31,9999-01-01,Senior Staff
426086,Yuuichi,Reutenauer,1964-11-16,1987-10-06,9999-01-01,Senior Engineer
426114,Hugo,Botman,1964-08-03,1989-12-28,9999-01-01,Technique Leader
426153,Shahaf,Luce,1965-01-16,1999-04-06,9999-01-01,Senior Staff
426166,Ziyad,Chaudhury,1964-01-21,1993-09-06,9999-01-01,Senior Engineer
426168,Kaijung,Mateescu,1965-01-10,1987-11-18,9999-01-01,Senior Staff
426171,Oscal,Pargaonkar,1964-12-17,1985-07-01,9999-01-01,Senior Staff
426181,Morrie,Scharstein,1964-01-21,1987-09-30,9999-01-01,Senior Staff
426185,Shahid,Mahmud,1964-04-12,1992-07-21,9999-01-01,Senior Engineer
426190,Luise,Picel,1964-05-21,1986-02-23,9999-01-01,Senior Engineer
426191,Yuuichi,Heiserman,1964-10-29,1986-04-15,9999-01-01,Senior Engineer
426212,Yefim,McConalogue,1964-11-28,1991-08-09,9999-01-01,Senior Engineer
426235,Danco,Rajala,1965-01-31,1991-03-29,9999-01-01,Senior Staff
426279,Waiman,Jakobus,1964-07-10,1987-08-22,9999-01-01,Senior Staff
426282,Gianluca,Savasere,1964-03-12,1996-03-02,9999-01-01,Senior Staff
426287,Nectarios,Picel,1964-08-04,1986-06-16,9999-01-01,Senior Staff
426295,Freyja,Swab,1964-01-17,1985-09-11,9999-01-01,Senior Engineer
426315,Chriss,Zaiane,1964-08-22,1987-09-17,9999-01-01,Senior Staff
426347,Kendra,Sabnani,1964-10-23,1986-01-08,9999-01-01,Senior Staff
426354,Constantijn,Emmerich,1964-07-14,1985-06-07,9999-01-01,Senior Engineer
426356,Lein,Boudaillier,1964-11-18,1995-03-26,9999-01-01,Senior Engineer
426362,Marko,Kusalik,1964-07-02,1987-04-01,9999-01-01,Senior Staff
426377,Sangeeta,Conry,1964-05-28,2001-06-04,9999-01-01,Senior Staff
426407,Jackson,Serre,1964-01-16,1989-12-11,9999-01-01,Senior Staff
426418,Guenter,Isaak,1964-04-21,1986-07-18,9999-01-01,Senior Staff
426422,Mohammad,Rodier,1964-11-28,1986-11-02,9999-01-01,Senior Engineer
426431,Demin,Kriebel,1964-01-01,1990-06-25,9999-01-01,Senior Engineer
426436,Weiye,Kropf,1964-05-27,1992-06-26,9999-01-01,Senior Engineer
426460,Xiahua,Krychniak,1964-10-08,1992-06-28,9999-01-01,Senior Staff
426471,Mrinalini,Maierhofer,1964-07-01,1992-07-23,9999-01-01,Senior Engineer
426512,Lena,Stavenow,1964-05-16,1988-12-21,9999-01-01,Senior Staff
426525,Jaana,Unni,1964-10-01,1989-01-27,9999-01-01,Senior Engineer
426615,Tristan,Chinen,1964-09-22,1991-10-04,9999-01-01,Senior Staff
426644,Zejun,Broomell,1965-01-13,1995-01-19,9999-01-01,Senior Engineer
426700,Nagui,Restivo,1964-05-05,1986-06-26,9999-01-01,Senior Engineer
426706,Karsten,Kawashima,1965-01-07,1994-03-15,9999-01-01,Senior Engineer
426707,Hausi,Esteva,1964-04-18,1994-03-22,9999-01-01,Senior Staff
426714,Chinho,Gecsel,1964-03-22,1992-07-10,9999-01-01,Senior Staff
426724,Dzung,Feldhoffer,1964-04-10,1989-04-19,9999-01-01,Senior Staff
426744,Florian,Randi,1964-05-25,1995-04-20,9999-01-01,Senior Staff
426768,Marl,Ranka,1964-06-24,1998-10-09,9999-01-01,Technique Leader
426780,Toshimori,Cannane,1964-12-18,1992-03-25,9999-01-01,Senior Engineer
426790,Sailaja,Kropf,1964-02-28,1992-01-06,9999-01-01,Senior Staff
426795,Huican,Lunn,1965-01-07,1986-07-23,9999-01-01,Senior Staff
426806,Changho,Yemenis,1964-11-01,2002-01-16,9999-01-01,Senior Staff
426814,Shmuel,Besselaar,1964-07-24,2001-11-03,9999-01-01,Senior Staff
426818,Gaurav,Fendler,1965-01-21,1992-02-15,9999-01-01,Senior Staff
426824,Gopalakrishnan,Mawatari,1965-01-25,1997-12-07,9999-01-01,Senior Staff
426840,Cathie,Luby,1964-07-02,1995-05-20,9999-01-01,Senior Staff
426862,Abdelwaheb,Swab,1964-03-23,1991-05-21,9999-01-01,Senior Staff
426875,Carrsten,Szmurlo,1964-08-30,1987-06-30,9999-01-01,Senior Engineer
426905,Nahum,Backhouse,1964-11-24,1992-03-18,9999-01-01,Senior Engineer
426910,Kwee,Ghazalie,1964-01-04,1992-09-03,9999-01-01,Senior Engineer
426933,Isaac,Casperson,1964-10-28,1990-11-02,9999-01-01,Senior Staff
426958,Weijing,Viele,1965-01-19,1985-10-03,9999-01-01,Senior Engineer
426967,Gen,Brodal,1964-08-16,1987-01-02,9999-01-01,Senior Engineer
427071,Mohammad,Billingsley,1964-05-25,1987-11-11,9999-01-01,Senior Staff
427083,Takanari,Isaac,1964-08-23,1990-03-26,9999-01-01,Senior Engineer
427090,Uwe,Kawashima,1964-05-03,1992-09-27,9999-01-01,Senior Engineer
427128,Sadok,Kilgore,1964-08-18,1996-02-04,9999-01-01,Senior Engineer
427142,JoAnne,Covnot,1964-12-03,1988-07-15,9999-01-01,Senior Engineer
427147,Rosalyn,Hempstead,1964-08-14,1990-08-29,9999-01-01,Senior Staff
427154,Nagui,Solares,1964-10-08,1996-02-05,9999-01-01,Senior Engineer
427190,Sastry,Schlenzig,1964-04-15,1997-11-27,9999-01-01,Senior Engineer
427197,Collette,Varker,1964-09-01,1992-08-26,9999-01-01,Senior Staff
427221,Goncalo,Etalle,1964-01-31,1986-10-27,9999-01-01,Senior Staff
427227,Frazer,Provine,1964-02-15,1993-03-24,9999-01-01,Senior Engineer
427255,Temple,Servi,1964-07-20,1998-05-09,9999-01-01,Senior Staff
427266,Shietung,Trachtenberg,1964-12-30,1993-07-26,9999-01-01,Senior Staff
427268,Xiaopeng,Peng,1964-12-08,1997-04-27,9999-01-01,Senior Engineer
427290,Hidde,Zongker,1964-12-19,1998-08-12,9999-01-01,Senior Staff
427295,Kinh,Macedo,1964-10-13,1994-05-27,9999-01-01,Senior Engineer
427313,Utpal,Kemmerer,1965-01-31,1986-12-04,9999-01-01,Senior Staff
427320,Mamdouh,Ramamoorthy,1965-01-13,2000-01-13,9999-01-01,Senior Engineer
427377,Fatemeh,Servi,1964-03-27,2001-11-18,9999-01-01,Senior Staff
427393,Cristinel,Schaft,1964-09-09,1989-06-23,9999-01-01,Senior Engineer
427410,Mohammad,Alpin,1964-01-24,1993-12-22,9999-01-01,Technique Leader
427424,Lucian,Stifter,1964-12-13,1985-10-19,9999-01-01,Senior Staff
427434,Pasqua,Gips,1964-09-09,1996-03-20,9999-01-01,Senior Engineer
427435,Lijie,Lakshmanan,1964-12-06,1991-05-14,9999-01-01,Senior Engineer
427459,Yuqun,Weedman,1964-03-06,1999-05-18,9999-01-01,Senior Staff
427487,Jianhao,Joslin,1964-04-15,1986-11-16,9999-01-01,Senior Staff
427496,Eric,Hopewell,1964-06-22,1994-12-20,9999-01-01,Senior Engineer
427499,Malu,Salvesen,1964-02-18,1990-07-27,9999-01-01,Senior Staff
427571,Torsten,Ranta,1965-01-20,1995-07-03,9999-01-01,Senior Engineer
427583,Marsja,Frezza,1964-12-28,1994-11-19,9999-01-01,Senior Staff
427587,Tomokazu,Terekhov,1964-03-02,1995-08-21,9999-01-01,Senior Engineer
427606,Guenter,Ducloy,1964-12-27,1987-03-25,9999-01-01,Senior Engineer
427616,Guenter,Lienhardt,1964-05-31,1988-03-18,9999-01-01,Senior Engineer
427619,Masato,Pellegrinelli,1964-03-04,1994-12-26,9999-01-01,Senior Engineer
427624,Abdelkader,Isaac,1964-02-05,1987-05-15,9999-01-01,Senior Staff
427657,Cheong,Kambil,1964-11-12,1986-06-08,9999-01-01,Senior Engineer
427667,Roddy,Lorcy,1964-03-01,1991-07-09,9999-01-01,Senior Engineer
427674,Hisao,Ranon,1964-06-09,1986-11-24,9999-01-01,Senior Engineer
427679,Vesna,Wuwongse,1964-10-31,1998-04-14,9999-01-01,Senior Staff
427701,Kensyu,Sabnani,1964-02-15,1993-09-23,9999-01-01,Senior Engineer
427720,Udi,Orlowska,1964-04-11,1991-08-07,9999-01-01,Senior Engineer
427731,Make,Lorho,1964-10-08,1992-08-29,9999-01-01,Technique Leader
427743,Shawna,Crouzet,1964-02-14,1995-11-24,9999-01-01,Senior Staff
427751,Kenroku,Kohling,1964-08-31,1991-11-22,9999-01-01,Senior Engineer
427776,Jaques,Navazio,1965-01-25,1989-04-04,9999-01-01,Senior Staff
427792,Huiqun,Acton,1964-05-16,1999-05-12,9999-01-01,Senior Engineer
427805,Haldun,Compeau,1965-01-21,1997-10-15,9999-01-01,Senior Staff
427815,Akemi,Parascandalo,1964-08-18,1990-12-25,9999-01-01,Senior Staff
427818,Giao,Setia,1964-02-28,1992-03-28,9999-01-01,Senior Engineer
427837,Xiahua,Kuhnemann,1964-08-23,1993-06-17,9999-01-01,Senior Engineer
427838,Breannda,DiGiano,1964-11-16,1986-03-29,9999-01-01,Senior Staff
427852,Adil,Kieras,1965-01-02,1992-07-20,9999-01-01,Senior Engineer
427870,Lijia,Gammage,1964-04-25,1995-04-19,9999-01-01,Senior Staff
427873,Sariel,Carrere,1964-04-09,1985-09-26,9999-01-01,Senior Staff
427887,Basim,Ramsak,1964-03-17,1991-04-25,9999-01-01,Senior Engineer
427920,Xiaoheng,Flasterstein,1964-08-11,1989-06-20,9999-01-01,Senior Staff
427921,Saddek,Neimat,1964-12-22,1991-04-05,9999-01-01,Senior Engineer
427941,Sampalli,Negoita,1964-02-13,1999-06-29,9999-01-01,Senior Staff
427945,Berhard,Milicic,1964-02-15,1987-07-05,9999-01-01,Senior Staff
427963,Fan,Vidya,1964-07-07,1985-05-17,9999-01-01,Technique Leader
427965,Lijie,Azadmanesh,1964-05-10,1994-11-17,9999-01-01,Technique Leader
427969,Ashish,Siksek,1964-03-13,1999-09-12,9999-01-01,Senior Engineer
427978,Kitty,Oskamp,1964-12-20,1993-12-09,9999-01-01,Senior Engineer
427986,Fayez,Rajaraman,1964-08-20,1992-10-23,9999-01-01,Senior Staff
427990,Aria,Fiebach,1964-09-30,1989-09-29,9999-01-01,Senior Engineer
427993,Lein,Staylopatis,1964-10-10,1990-10-09,9999-01-01,Senior Engineer
428024,Shahab,Gini,1964-12-30,1993-06-20,9999-01-01,Senior Engineer
428082,Ronghao,Alpin,1965-01-09,1991-09-11,9999-01-01,Senior Staff
428090,Zhilian,Ramamoorthy,1964-10-06,1986-06-17,9999-01-01,Senior Staff
428106,Shaleah,Potthoff,1964-03-09,1987-05-22,9999-01-01,Senior Staff
428110,Alair,Scharstein,1964-05-06,1995-05-25,9999-01-01,Senior Engineer
428114,Koldo,Cusworth,1964-04-22,2000-04-29,9999-01-01,Senior Staff
428132,Gay,Pocchiola,1964-11-04,1994-02-04,9999-01-01,Senior Staff
